Info,,,,LAZARUS,,,,,,,OFFICIAL,,,,,,,CHANGES,,,,,,,,,,,,,,,LEVEL - UP MOVES,,,,,,,,,,,,,,,,,,,,,,,,,,,EGG MOVES,,,,,,,,,,,,,,,,,,TM/HM MOVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVE TUTOR MOVES,,,,,,,,,,,,,,,,,,,,,,,,
Name,#,Type,,HP,ATK,DEF,SPA,SPD,SPE,BST,HP,ATK,DEF,SPA,SPD,SPE,BST,HP,ATK,DEF,SPA,SPD,SPE,BST,Ability 1,Ability 2,Hidden Ability,Evolution,Held Item,Location,Egg Groups,,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 23,Move 24,Move 25,Move 26,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 24,Move 25,Move 26,Move 27,Move 28,Move 29,Move 30,Move 31,Move 32,Move 33,Move 34,Move 35,Move 36,Move 37,Move 38,Move 39,Move 40,Move 41,Move 1,Move 2,Move 3,Move 4,Move 5,Move 6,Move 7,Move 8,Move 9,Move 10,Move 11,Move 12,Move 13,Move 14,Move 15,Move 16,Move 17,Move 18,Move 19,Move 20,Move 21,Move 22,Move 23,Move 24,Move 25
Alolan Grimer,71,Poison,Dark,80,80,50,40,50,25,325,80,80,50,40,50,25,325,0,0,0,0,0,0,0,Poison Touch,Gluttony,Power of Alchemy,,,Acrisia City (wild),Amorphous,,"1, Pound","1, Poison Gas","4, Harden","7, Bite","12, Disable","15, Acid Spray","18, Poison Fang","21, Minimize","26, Fling","29, Knock Off","32, Crunch","37, Screech","40, Gunk Shot","43, Acid Armor","46, Belch","48, Memento",,,,,,,,,,,,Assurance,Clear Smog,Curse,Imprison,Mean Look,Power-Up Punch,Pursuit,Scary Face,Shadow Sneak,Spite,Spit Up,Stockpile,Swallow,,,,,,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM19 - Giga Drain,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM30 - Shadow Ball,TM31 - Brick Break,TM32 - Double Team,TM34 - Shock Wave,TM35 - Flamethrower,TM36 - Sludge Bomb,TM37 - Sandstorm,TM38 - Fire Blast,TM39 - Rock Tomb,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM51 - Poison Fang,,,,,,,,,,,,,,,,,Body Slam,Endure,Explosion,Fire Punch,Ice Punch,Metronome,Mud-Slap,Rock Slide,Sleep Talk,Snore,Swagger,Swift,Thunder Punch,,,,,,,,,,,,
Alolan Muk,72,Poison,Dark,105,105,85,65,100,45,505,105,105,75,65,100,50,500,0,0,10,0,0,-5,5,Poison Touch,Gluttony,Power of Alchemy,Lv. 36,,Areios Hideout (wild),Amorphous,,"1, Pound","1, Poison Gas","4, Harden","7, Bite","12, Disable","15, Acid Spray","18, Poison Fang","21, Minimize","26, Fling","29, Knock Off","32, Crunch","Evo, Venom Drench","37, Screech","40, Gunk Shot","46, Acid Armor","52, Belch","57, Memento",,,,,,,,,,,Assurance,Clear Smog,Curse,Imprison,Mean Look,Power-Up Punch,Pursuit,Scary Face,Shadow Sneak,Spite,Spit Up,Stockpile,Swallow,,,,,,TM01 - Focus Punch,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM19 - Giga Drain,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM30 - Shadow Ball,TM31 - Brick Break,TM32 - Double Team,TM34 - Shock Wave,TM35 - Flamethrower,TM36 - Sludge Bomb,TM37 - Sandstorm,TM38 - Fire Blast,TM39 - Rock Tomb,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM51 - Poison Fang,,,,,,,,,,,,,,,,Body Slam,Endure,Explosion,Fire Punch,Ice Punch,Metronome,Mud-Slap,Rock Slide,Sleep Talk,Snore,Swagger,Swift,Thunder Punch,,,,,,,,,,,,
Oricorio Pom-Pom,96,Electric,Flying,76,65,70,98,75,116,500,75,70,70,98,70,93,476,1,-5,0,0,5,23,24,Dancer,,,,,Myrrini Island (wild),Flying,Flying,"1, Pound","4, Growl","6, Peck","10, Helping Hand","13, Air Cutter","16, Baton Pass","20, Feather Dance","23, Double Slap","25, Revelation Step","28, Teeter Dance","30, Roost","31, Aqua Step","33, Captivate","35, Air Slash","38, Fiery Dance","40, Revelation Dance","43, Mirror Move","45, Petal Dance","47, Quiver Dance","50, Hurricane",,,,,,,,Pluck,Tailwind,Safeguard,Captivate,,,,,,,,,,,,,,,TM04 - Calm Mind,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM32 - Double Team,TM37 - Sandstorm,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM47 - Steel Wing,HM02 - Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,,,,,,,,,
Oricorio Pa'u,96,Psychic,Flying,76,65,70,103,90,96,500,75,70,70,98,70,93,476,1,-5,0,5,20,3,24,Dancer,,,,,Myrrini Island (wild),Flying,Flying,"1, Pound","4, Growl","6, Peck","10, Helping Hand","13, Air Cutter","16, Baton Pass","20, Feather Dance","23, Double Slap","25, Revelation Step","28, Teeter Dance","30, Roost","31, Aqua Step","33, Captivate","35, Air Slash","38, Fiery Dance","40, Revelation Dance","43, Mirror Move","45, Petal Dance","47, Quiver Dance","50, Hurricane",,,,,,,,Pluck,Tailwind,Safeguard,Captivate,,,,,,,,,,,,,,,TM04 - Calm Mind,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM32 - Double Team,TM37 - Sandstorm,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM47 - Steel Wing,HM02 - Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,,,,,,,,,
Oricorio Sensu,96,Ghost,Flying,76,75,70,103,80,96,500,75,70,70,98,70,93,476,1,5,0,5,10,3,24,Dancer,,,,,Myrrini Island (wild),Flying,Flying,"1, Pound","4, Growl","6, Peck","10, Helping Hand","13, Air Cutter","16, Baton Pass","20, Feather Dance","23, Double Slap","25, Revelation Step","28, Teeter Dance","30, Roost","31, Aqua Step","33, Captivate","35, Air Slash","38, Fiery Dance","40, Revelation Dance","43, Mirror Move","45, Petal Dance","47, Quiver Dance","50, Hurricane",,,,,,,,Pluck,Tailwind,Safeguard,Captivate,,,,,,,,,,,,,,,TM04 - Calm Mind,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM32 - Double Team,TM37 - Sandstorm,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM47 - Steel Wing,HM02 - Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,,,,,,,,,
Alolan Sandshrew,97,Ice,Steel,50,75,90,10,35,40,300,50,75,90,10,35,40,300,0,0,0,0,0,0,0,Snow Cloak,Slush Rush,Ice Scales,,,Acrisia Mountains (wild),Field,Field,"1, Scratch","1, Defense Curl","3, Bide","5, Powder Snow","7, Ice Ball","9, Rapid Spin","11, Fury Cutter","14, Metal Claw","17, Swift","20, Fury Swipes","23, Iron Defense","26, Slash","30, Iron Head","34, Gyro Ball","38, Swords Dance","42, Hail","45, Icicle Crash","49, Ceaseless Edge",,,,,,,,,,Amnesia,Chip Away,Counter,Crush Claw,Curse,Endure,Flail,Hone Claws,Icicle Crash,Icicle Spear,Metal Claw,Night Slash,,,,,,,TM01 - Focus Punch,TM06 - Toxic,TM07 - Hail,TM11 - Sunny Day,TM13 - Ice Beam,TM14 - Blizzard,TM17 - Protect,TM20 - Safeguard,TM23 - Iron Tail,TM26 - Earthquake,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM39 - Rock Tomb,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Defense Curl,Double-Edge,Endure,Fury Cutter,Ice Punch,Icy Wind,Rock Slide,Rollout,Seismic Toss,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,
Alolan Sandslash,98,Ice,Steel,80,110,120,25,70,65,470,75,100,120,25,65,65,450,5,10,0,0,5,0,20,Snow Cloak,Slush Rush,Ice Scales,Ice Stone,,Alolan Sandshrew (evolve),Field,Field,"Evo, Icicle Spear","1, Metal Burst","1, Icicle Crash","1, Slash","1, Scratch","1, Defense Curl","3, Bide","5, Powder Snow","7, Ice Ball","9, Rapid Spin","11, Fury Cutter","14, Metal Claw","17, Swift","20, Fury Swipes","23, Iron Defense","26, Slash","30, Iron Head","34, Gyro Ball","38, Swords Dance","42, Hail","45, Icicle Crash","49, Ceaseless Edge",,,,,,Amnesia,Chip Away,Counter,Crush Claw,Curse,Endure,Flail,Hone Claws,Icicle Crash,Icicle Spear,Metal Claw,Night Slash,,,,,,,TM01 - Focus Punch,TM06 - Toxic,TM07 - Hail,TM11 - Sunny Day,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM20 - Safeguard,TM23 - Iron Tail,TM26 - Earthquake,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM39 - Rock Tomb,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Defense Curl,Double-Edge,Endure,Fury Cutter,Ice Punch,Icy Wind,Rock Slide,Rollout,Seismic Toss,Sleep Talk,Snore,Swagger,Swift,Swords Dance,,,,,,,,,
Own Tempo Rockruff,105,Rock,,45,65,40,30,40,60,280,45,65,40,30,40,60,280,0,0,0,0,0,0,0,Own Tempo,,,,,?,Field,Field,"1, Tackle","1, Leer","4, Sand Attack","7, Bite","12, Howl","15, Rock Throw","18, Odor Sleuth","23, Rock Tomb","26, Roar","29, Stealth Rock","34, Rock Slide","37, Scary Face","40, Crunch","45, Rock Climb","48, Stone Edge",,,,,,,,,,,,,Crush Claw,Fire Fang,Thunder Fang,Sucker Punch,Thrash,,,,,,,,,,,,,,TM05 - Roar,TM06 - Toxic,TM12 - Taunt,TM17 - Protect,TM23 - Iron Tail,TM28 - Dig,TM32 - Double Team,TM37 - Sandstorm,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Mud-Slap,Rock Slide,Sleep Talk,Snore,Swagger,Swords Dance,,,,,,,,,,,,,,,,
Midnight Lycanroc,106,Rock,Dark,95,115,90,40,85,82,507,85,115,75,55,75,82,487,10,0,15,-15,10,0,20,Sturdy,Tough Claws,No Guard,"Lv. 25, Night",,Palati City (wild),Field,Field,"1, Reversal","1, Taunt","1, Tackle","1, Leer","1, Sand Attack","1, Bite","12, Howl","15, Rock Throw","18, Odor Sleuth","23, Rock Tomb","Evo, Counter","26, Roar","28, Stealth Rock","30, Night Slash","30, Obstruct","34, Rock Slide","37, Glare","40, Crunch","45, Rock Climb","48, Stone Edge",,,,,,,,Crush Claw,Fire Fang,Thunder Fang,Sucker Punch,Thrash,,,,,,,,,,,,,,TM01 - Focus Punch,TM05 - Roar,TM06 - Toxic,TM08 - Bulk Up,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM23 - Iron Tail,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM37 - Sandstorm,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Double-Edge,Endure,Fire Punch,Mega Kick,Mega Punch,Mud-Slap,Rock Slide,Sleep Talk,Snore,Swagger,Swords Dance,Thunder Punch,,,,,,,,,,,
Dusk Lycanroc,106,Rock,Fighting,75,117,80,55,75,105,507,75,117,65,55,65,110,487,0,0,15,0,10,-5,20,Tough Claws,Strong Legs,Fur Coat,"Lv. 25, Dusk (7-8pm)",,"Rockruff, Own Tempo Rockruff (evolve)",Field,Field,"1, Thrash","1, Accelerock","1, Counter","1, Tackle","1, Leer","1, Sand Attack","1, Bite","12, Howl","15, Rock Throw","18, Odor Sleuth","23, Rock Tomb","Evo, Double Kick","26, Roar","28, Stealth Rock","30, Trop Kick","34, Rock Slide","37, Blaze Kick","40, Crunch","45, Rock Climb","48, Close Combat",,,,,,,,Crush Claw,Fire Fang,Thunder Fang,Sucker Punch,Thrash,,,,,,,,,,,,,,TM05 - Roar,TM06 - Toxic,TM08 - Bulk Up,TM12 - Taunt,TM17 - Protect,TM23 - Iron Tail,TM28 - Dig,TM31 - Brick Break,TM32 - Double Team,TM37 - Sandstorm,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,TM45 - Attract,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Double-Edge,Endure,Mud-Slap,Rock Slide,Sleep Talk,Snore,Swagger,Swords Dance,,,,,,,,,,,,,,,
Paldean Wooper,134,Poison,Ground,55,45,45,25,25,15,210,55,45,45,25,25,15,210,0,0,0,0,0,0,0,Poison Point,Water Absorb,Unaware,,,"Riverwalk Trail S, Wanderer`s Woods, Fresco Isles (wild)",Water 1,Field,"1, Tail Whip","1, Mud Shot","4, Tackle","8, Poison Tail","12, Toxic Spikes","16, Slam","21, Yawn","24, Poison Jab","28, Sludge Wave","32, Amnesia","36, Toxic","40, Earthquake",,,,,,,,,,,,,,,,Acid Spray,After You,Ancient Power,Counter,Curse,Double Kick,Haze,Mist,Recover,Spit Up,Stockpile,Swallow,,,,,,,TM03 - Water Pulse,TM06 - Toxic,TM17 - Protect,TM18 - Rain Dance,TM26 - Earthquake,TM28 - Dig,TM36 - Sludge Bomb,TM37 - Sandstorm,TM39 - Rock Tomb,TM42 - Facade,TM44 - Rest,HM03 - Surf,HM07 - Waterfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Double-Edge,Endure,Mud-Slap,Rock Slide,Sleep Talk,,,,,,,,,,,,,,,,,,
Alolan Vulpix,147,Ice,Fairy,38,41,40,60,65,65,309,38,41,40,50,65,65,299,0,0,0,10,0,0,10,Snow Cloak,,Snow Warning,,,"Jusmail Town, Pythios Cemetery, Froslass Cavern (wild)",Field,Field,"1, Powder Snow","4, Tail Whip","7, Roar","9, Baby-Doll Eyes","10, Ice Shard","12, Confuse Ray","15, Icy Wind","18, Payback","20, Mist","23, Feint Attack","26, Hex","28, Aurora Beam","31, Extrasensory","34, Safeguard","36, Ice Beam","39, Imprison","42, Blizzard","44, Aqua Step","47, Captivate","50, Sheer Cold","52, Moonblast",,,,,,,Agility,Charm,Disable,Encore,Extrasensory,Flail,Freeze-Dry,Howl,Hypnosis,Moonblast,Power Swap,Spite,Secret Power,Tail Slap,,,,,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM13 - Ice Beam,TM14 - Blizzard,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM23 - Iron Tail,TM28 - Dig,TM32 - Double Team,TM33 - Reflect,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM53 - Ice Fang,TM57 - Dazzling Gleam,TM58 - Play Rough,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,,
Alolan Ninetales,148,Ice,Fairy,83,67,75,96,100,114,535,73,67,75,81,100,109,505,10,0,0,15,0,5,30,Snow Cloak,,Snow Warning,Ice Stone,,Alolan Vulpix (evolve),Field,Field,"Evo, Dazzling Gleam","1, Imprison","1, Nasty Plot","1, Ice Beam","1, Ice Shard","1, Powder Snow","4, Tail Whip","7, Roar","9, Baby-Doll Eyes","10, Ice Shard","12, Confuse Ray","15, Icy Wind","18, Payback","20, Mist","23, Feint Attack","26, Hex","28, Aurora Beam","31, Extrasensory","34, Safeguard","36, Ice Beam","39, Imprison","42, Blizzard","44, Aqua Step","47, Captivate","50, Sheer Cold","52, Moonblast",,Agility,Charm,Disable,Encore,Extrasensory,Flail,Freeze-Dry,Howl,Hypnosis,Moonblast,Power Swap,Spite,Secret Power,Tail Slap,,,,,TM04 - Calm Mind,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM20 - Safeguard,TM22 - Solar Beam,TM23 - Iron Tail,TM28 - Dig,TM32 - Double Team,TM33 - Reflect,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM53 - Ice Fang,TM57 - Dazzling Gleam,TM58 - Play Rough,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Dream Eater,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,,,,,,,,,,,,,,,
Hero Palafin,163,Water,,100,160,97,106,87,100,650,100,160,97,106,87,100,650,0,0,0,0,0,0,0,Zero to Hero,,,,,,Field,Water 2,"1, Jet Punch","1, Supersonic","1, Water Gun","7, Astonish","10, Focus Energy","13, Aqua Jet","15, Pluck","17, Double Hit","21, Dive","23, Charm","26, Covet","29, Acrobatics","34, Encore","Evo, Flip Turn","39, Aqua Tail","42, Jet Punch","44, Mist","47, Ice Hammer","50, Hydro Pump","53, Meteor Mash","55, Focus Punch","61, Wave Crash",,,,,,Boomburst,Bounce,Counter,Haze,Tickle,,,,,,,,,,,,,,TM01 - Focus Punch,TM03 - Water Pulse,TM08 - Bulk Up,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM42 - Facade,TM44 - Rest,HM03 - Surf,HM07 - Waterfall,HM08 - Dive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Counter,Endure,Ice Punch,Icy Wind,Psych Up,Sleep Talk,Swift,,,,,,,,,,,,,,,,,
Hisuian Zorua,198,Normal,Ghost,35,60,40,85,40,70,330,35,60,40,85,40,70,330,0,0,0,0,0,0,0,Illusion,,Fluffy,,,Erinys Path W (wild),Field,Field,"1, Scratch","1, Leer","5, Pursuit","9, Fake Tears","13, Shadow Sneak","15, Skitter Smack","17, Snarl","21, Scary Face","25, Hex","28, Knock Off","32, Will-O-Wisp","35, Shadow Ball","37, Shadow Claw","40, Uproar","42, Embargo","45, Infernal Parade","49, Nasty Plot","53, Extrasensory","57, Night Daze",,,,,,,,,,,,,,,,,,,,,,,,,,,TM01 - Focus Punch,TM04 - Calm Mind,TM05 - Roar,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM28 - Dig,TM30 - Shadow Ball,TM36 - Sludge Bomb,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,Endure,Icy Wind,Psych Up,Sleep Talk,Swift,,,,,,,,,,,,,,,,,,,,
Hisuian Zoroark,199,Normal,Ghost,55,100,60,125,70,110,520,55,100,60,125,60,110,510,0,0,0,0,10,0,10,Illusion,,Fluffy,Lv. 30,,Hisuian Zorua (evolve),Field,Field,"1, Shadow Sneak","1, Scratch","1, Leer","5, Pursuit","9, Fake Tears","13, Shadow Sneak","15, Skitter Smack","17, Snarl","21, Scary Face","25, Hex","28, Knock Off","Evo, Bitter Malice","32, Will-O-Wisp","35, Shadow Ball","37, Shadow Claw","40, Uproar","42, Embargo","45, Infernal Parade","49, Nasty Plot","53, Extrasensory","57, Night Daze",,,,,,,,,,,,,,,,,,,,,,,,,TM01 - Focus Punch,TM04 - Calm Mind,TM05 - Roar,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM28 - Dig,TM29 - Psychic,TM30 - Shadow Ball,TM31 - Brick Break,TM35 - Flamethrower,TM36 - Sludge Bomb,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM46 - Thief,HM06 - Rock Smash,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Endure,Icy Wind,Psych Up,Sleep Talk,Swift,Swords Dance,,,Swift,Swords Dance,,,,,,,,,,,,,,
Hisuian Sneasel,200,Poison,Fighting,55,95,55,35,75,115,430,55,95,55,35,75,115,430,0,0,0,0,0,0,0,Inner Focus,Keen Eye,Pickpocket,,,Froslass Cavern (wild),Field,Field,"1, Scratch","1, Leer","1, Taunt","8, Quick Attack","10, Poison Sting","14, Rock Smash","16, Fury Swipes","19, Ice Shard","20, Agility","22, Metal Claw","25, Hone Claws","27, Poison Jab","28, Knock Off","32, Screech","34, Slash","37, Swords Dance","40, Snatch","44, Dire Claw","47, Close Combat",,,,,,,,,,,,,,,,,,,,,,,,,,,TM01 - Focus Punch,TM04 - Calm Mind,TM06 - Toxic,TM08 - Bulk Up,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM28 - Dig,TM30 - Shadow Ball,TM31 - Brick Break,TM36 - Sludge Bomb,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM46 - Thief,HM06 - Rock Smash,,,,,,,,,,,,,,,,,,,,,,,,Counter,Endure,Sleep Talk,Swift,Swords Dance,,,,,,,,,,,,,,,,,,,,
Alolan Meowth,207,Dark,,40,45,35,50,40,90,300,40,35,35,50,40,90,290,0,10,0,0,0,0,10,Pickup,Technician,Rattled,,,"Kalami City, Pythios Town (wild)",Field,Field,"1, Scratch","1, Growl","6, Bite","9, Fake Out","14, Fury Swipes","17, Screech","22, Feint Attack","25, Taunt","30, Pay Day","33, Slash","38, Nasty Plot","41, Assurance","46, Captivate","49, Dark Pulse","50, Feint","55, Spirit Break",,,,,,,,,,,,Amnesia,Assist,Charm,Covet,Flail,Flatter,Foul Play,Hypnosis,Parting Shot,Punishment,Snatch,Spite,,,,,,,TM03 - Water Pulse,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM30 - Shadow Ball,TM32 - Double Team,TM34 - Shock Wave,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM49 - Snatch,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Dream Eater,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,Thunder Wave,,,,,,,,,,,,,,
Galarian Meowth,207,Steel,,50,70,60,40,40,40,300,50,65,55,40,40,40,290,0,5,5,0,0,0,10,Pickup,Tough Claws,Unnerve,,,Asfal Hills (wild),Field,Field,"1, Fake Out","1, Growl","4, Hone Claws","8, Scratch","12, Pay Day","16, Metal Claw","20, Taunt","23, Swagger","25, Bite","29, Fury Swipes","32, Screech","35, Slash","35, Night Slash","38, Metal Sound","41, Icicle Crash","45, Thrash",,,,,,,,,,,,Spite,Double-Edge,Curse,Flail,Night Slash,Covet,,,,,,,,,,,,,TM11 - Sunny Day,TM12 - Taunt,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM30 - Shadow Ball,TM31 - Brick Break,TM40 - Aerial Ace,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Metronome,Sleep Talk,Snore,Swagger,Swords Dance,,,,,,,,,,,,,,,,,
Alolan Persian,208,Dark,,85,75,60,80,65,115,480,65,60,60,75,65,115,440,20,15,0,5,0,0,40,Fur Coat,Technician,Rattled,Lv. 27,,The Nyx Trails (wild),Field,Field,"1, Quash","1, Play Rough","1, Switcheroo","1, Scratch","1, Growl","6, Bite","9, Fake Out","14, Fury Swipes","17, Screech","22, Feint Attack","25, Taunt","Evo, Swift","30, Pay Day","32, Power Gem","35, Slash","38, Nasty Plot","41, Assurance","46, Captivate","49, Dark Pulse","50, Feint","55, Spirit Break",,,,,,,Amnesia,Assist,Charm,Covet,Flail,Flatter,Foul Play,Hypnosis,Parting Shot,Punishment,Snatch,Spite,,,,,,,TM03 - Water Pulse,TM05 - Roar,TM06 - Toxic,TM11 - Sunny Day,TM12 - Taunt,TM15 - Hyper Beam,TM17 - Protect,TM18 - Rain Dance,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM28 - Dig,TM30 - Shadow Ball,TM32 - Double Team,TM34 - Shock Wave,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM49 - Snatch,TM58 - Play Rough,TM60 - U-Turn,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Dream Eater,Endure,Icy Wind,Psych Up,Sleep Talk,Snore,Swagger,Swift,Thunder Wave,,,,,,,,,,,,,,
Galarian Ponyta,232,Psychic,,50,85,55,65,65,90,410,50,85,55,65,65,90,410,0,0,0,0,0,0,0,Run Away,Pastel Veil,Anticipation,,,"Riverwalk Trail N, Myrrini Island (wild)",Field,Field,"1, Tackle","1, Growl","5, Tail Whip","10, Confusion","15, Fairy Wind","20, Agility","25, Psybeam","30, Stomp","35, Heal Pulse","41, Take Down","45, Spirit Break","50, Psychic","55, Healing Wish","49, Flare Blitz",,,,,,,,,,,,,,Thrash,Double Kick,Hypnosis,Double-Edge,Horn Drill,Morning Sun,,,,,,,,,,,,,TM04 - Calm Mind,TM17 - Protect,TM23 - Iron Tail,TM29 - Psychic,TM35 - Flamethrower,TM38 - Fire Blast,TM42 - Facade,TM44 - Rest,TM45 - Attract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body Slam,Double-Edge,Endure,Sleep Talk,Snore,Swift,,,,,,,,,,,,,,,,,,,
